Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2016-10-04,2016,10,4,Tuesday,40,2016-40,520.48,527.4,518.87,526.15,52500,506.27,0.013796139630470439,504.145,510.9148
2016-10-05,2016,10,5,Wednesday,40,2016-40,528.99,533.94,521.95,524.12,53300,504.31,-0.003858266135971733,504.3757142857143,510.5272
2016-10-06,2016,10,6,Thursday,40,2016-40,524.25,526.32,519.41,525.07,42700,505.23,0.0018125528772197086,505.0664285714285,510.13739999999996
2016-10-07,2016,10,7,Friday,40,2016-40,523.67,529.77,523.29,525.38,56000,505.52,0.0005903862360636669,505.23785714285714,509.686
2016-10-10,2016,10,10,Monday,41,2016-41,527.65,528.89,525.06,527.22,36300,507.3,0.003502135038869314,505.5964285714286,509.3728
2016-10-11,2016,10,11,Tuesday,41,2016-41,526.08,526.08,519.4,519.63,61200,499.99,-0.01439621402833935,505.0342857142858,508.912
2016-10-12,2016,10,12,Wednesday,41,2016-41,520.5,528.61,519.72,527.75,51400,507.81,0.015626527810313373,504.69428571428574,508.5826
2016-10-13,2016,10,13,Thursday,41,2016-41,524.41,525.51,520.0,525.08,39700,505.24,-0.0050592667696048865,504.7314285714286,508.3376
2016-10-14,2016,10,14,Friday,41,2016-41,525.65,532.27,523.3,528.85,27200,508.86,0.007179876172248356,505.295,508.2034
2016-10-17,2016,10,17,Monday,42,2016-42,528.48,528.48,523.5,527.06,22100,507.14,-0.0033847003603417747,505.3607142857143,507.9778
2016-10-18,2016,10,18,Tuesday,42,2016-42,531.85,531.85,522.47,524.98,31600,505.14,-0.003946502128684859,504.96999999999997,507.69379999999995
2016-10-19,2016,10,19,Wednesday,42,2016-42,523.7,525.95,521.3,522.19,29700,502.46,-0.005314387789969621,504.98785714285714,507.3358
2016-10-20,2016,10,20,Thursday,42,2016-42,522.28,522.28,514.47,517.29,45700,497.74,-0.009383606797138455,504.4564285714286,506.9382
2016-10-21,2016,10,21,Friday,42,2016-42,514.05,515.23,512.25,513.94,39300,494.52,-0.006476042065579279,504.1092857142857,506.5424
2016-10-24,2016,10,24,Monday,43,2016-43,516.22,518.96,511.28,512.59,61500,493.22,-0.0026267040344382098,503.1771428571429,506.13300000000004
2016-10-25,2016,10,25,Tuesday,43,2016-43,512.7,516.98,511.79,512.52,39900,493.15,-0.0001365567913522714,502.38,505.7328
2016-10-26,2016,10,26,Wednesday,43,2016-43,512.94,514.29,511.88,513.75,41900,494.33,0.002399878660115151,501.6014285714286,505.5474
2016-10-27,2016,10,27,Thursday,43,2016-43,516.0,516.0,511.22,514.32,43900,494.88,0.001109495857231968,500.84142857142854,505.44
2016-10-28,2016,10,28,Friday,43,2016-43,514.08,519.88,512.8,515.8,29200,496.31,0.002877533250453812,500.05642857142857,505.1692
2016-10-31,2016,10,31,Monday,44,2016-44,517.3,521.26,513.4,516.21,53200,496.7,0.0007949341151005651,499.82142857142856,504.8912
2016-11-01,2016,11,1,Tuesday,44,2016-44,519.09,519.09,510.52,512.1,45300,492.75,-0.007961950639813642,498.74571428571426,504.5442
2016-11-02,2016,11,2,Wednesday,44,2016-44,516.79,526.44,516.74,523.28,71200,503.5,0.021831781762324365,498.62142857142857,504.42760000000004
2016-11-03,2016,11,3,Thursday,44,2016-44,526.57,527.09,519.7,522.17,45700,502.44,-0.0021213024490348564,498.16285714285715,504.2634
2016-11-04,2016,11,4,Friday,44,2016-44,524.7,527.87,522.09,523.06,60700,503.29,0.0017044032350437277,497.8878571428571,504.0818
2016-11-07,2016,11,7,Monday,45,2016-45,527.99,531.33,524.72,531.17,46300,511.1,0.015504956133585157,498.31357142857144,504.0976
2016-11-08,2016,11,8,Tuesday,45,2016-45,530.09,537.35,527.99,531.31,41500,511.23,0.00026356024632545605,498.94000000000005,503.99800000000005
2016-11-09,2016,11,9,Wednesday,45,2016-45,528.6,538.2,528.6,537.87,36500,517.54,0.01234681836350604,500.35428571428565,504.02479999999997
2016-11-10,2016,11,10,Thursday,45,2016-45,537.8,545.0,533.92,544.04,56000,523.48,0.011471184176372384,502.42285714285714,504.1756
2016-11-11,2016,11,11,Friday,45,2016-45,543.0,551.11,543.0,550.85,42300,530.03,0.01251741639257098,505.0521428571428,504.6092
2016-11-14,2016,11,14,Monday,46,2016-46,550.27,556.72,550.27,556.49,56800,535.46,0.01023877343837798,508.07428571428574,504.9722
2016-11-15,2016,11,15,Tuesday,46,2016-46,555.32,566.34,553.1,563.47,43800,542.18,0.012542856107207623,511.4921428571429,505.463
2016-11-16,2016,11,16,Wednesday,46,2016-46,564.8,566.43,558.36,563.95,50700,542.64,0.0008519644264324278,514.9035714285714,505.9336
2016-11-17,2016,11,17,Thursday,46,2016-46,565.46,568.37,564.07,567.51,35800,546.06,0.006312645041351761,518.4571428571428,506.6872
2016-11-18,2016,11,18,Friday,46,2016-46,568.09,569.11,565.26,566.39,33700,544.98,-0.001973578834901124,521.9057142857143,507.63480000000004
2016-11-21,2016,11,21,Monday,47,2016-47,569.5,569.75,563.89,566.02,30300,544.63,-0.0006532621557941987,525.6114285714285,508.5036
2016-11-22,2016,11,22,Tuesday,47,2016-47,566.03,566.33,559.83,565.11,61900,543.75,-0.0016077190237001604,528.4864285714285,509.39700000000005
2016-11-23,2016,11,23,Wednesday,47,2016-47,564.02,575.16,559.19,574.71,43500,552.99,0.016987929425274162,532.0971428571429,510.5186
2016-11-25,2016,11,25,Friday,47,2016-47,574.73,578.54,574.05,576.73,14900,554.93,0.0035146031024928526,535.7857142857143,511.5956
2016-11-28,2016,11,28,Monday,48,2016-48,574.95,581.84,568.98,570.42,94600,548.86,-0.010940887750066186,538.4828571428571,512.6616
2016-11-29,2016,11,29,Tuesday,48,2016-48,574.4,574.72,568.71,568.9,41300,547.4,-0.0026647566445439086,541.0664285714286,513.5472
2016-11-30,2016,11,30,Wednesday,48,2016-48,572.79,572.79,565.17,567.95,78400,546.49,-0.0016698252782512135,543.1342857142856,514.4313999999999
2016-12-01,2016,12,1,Thursday,48,2016-48,569.91,574.45,566.49,568.94,44400,547.44,0.001743092492014764,544.8457142857143,515.223
2016-12-02,2016,12,2,Friday,48,2016-48,572.46,576.94,570.02,576.57,55300,554.78,0.013410844225939522,546.6135714285714,516.0672
2016-12-05,2016,12,5,Monday,49,2016-49,577.44,580.99,574.35,577.28,47500,555.46,0.0012315283129944454,548.0421428571428,517.082
2016-12-06,2016,12,6,Tuesday,49,2016-49,578.99,583.05,578.99,581.89,37600,559.9,0.007985747929859954,549.3078571428571,518.2606000000001
2016-12-07,2016,12,7,Wednesday,49,2016-49,580.55,593.5,580.55,590.48,50900,568.16,0.014762156058137244,551.1307142857142,519.4994
2016-12-08,2016,12,8,Thursday,49,2016-49,594.41,601.75,594.06,599.19,49300,576.55,0.01475076078483939,553.3085714285714,520.8182
2016-12-09,2016,12,9,Friday,49,2016-49,599.92,602.93,597.38,601.03,37200,578.32,0.003070784618446565,555.69,522.3404
2016-12-12,2016,12,12,Monday,50,2016-50,599.0,608.79,596.55,606.3,47900,583.39,0.008768220204330879,558.4585714285714,523.9046
2016-12-13,2016,12,13,Tuesday,50,2016-50,609.8,610.99,600.31,608.0,48400,585.02,0.0028039777753297024,561.4064285714286,525.6174
2016-12-14,2016,12,14,Wednesday,50,2016-50,606.74,609.76,599.53,603.53,43600,580.72,-0.0073518978805233726,563.3871428571429,527.1064
2016-12-15,2016,12,15,Thursday,50,2016-50,605.65,609.29,598.5,598.86,89000,576.23,-0.007737946343175817,564.9085714285715,528.5448
2016-12-16,2016,12,16,Friday,50,2016-50,599.21,604.36,599.12,602.52,106700,579.75,0.006111694446630622,567.115,530.0352
2016-12-19,2016,12,19,Monday,51,2016-51,604.44,614.89,602.51,613.31,53200,590.13,0.017908080723751718,570.1671428571428,531.7274
2016-12-20,2016,12,20,Tuesday,51,2016-51,612.9,612.98,602.66,611.15,44900,588.05,-0.00352187295959272,573.1357142857144,533.3424
2016-12-21,2016,12,21,Wednesday,51,2016-51,612.39,617.35,610.0,616.13,30800,592.85,0.0081485950682052,576.3792857142856,535.1996
2016-12-22,2016,12,22,Thursday,51,2016-51,615.41,615.41,603.47,612.21,24400,589.07,-0.00636228562109864,578.8285714285714,536.8248
2016-12-23,2016,12,23,Friday,51,2016-51,610.32,614.61,610.32,613.74,11800,590.55,0.002499021383267852,581.3349999999999,538.531
2016-12-27,2016,12,27,Tuesday,52,2016-52,614.28,614.39,610.86,611.87,25600,588.75,-0.0030468719074585593,583.3957142857142,540.1288
2016-12-28,2016,12,28,Wednesday,52,2016-52,612.0,612.0,605.22,605.43,23800,582.55,-0.010525069570165635,584.4235714285713,541.6370000000001
2016-12-29,2016,12,29,Thursday,52,2016-52,604.56,611.19,604.56,609.19,28000,586.17,0.0062104929209432225,585.1107142857143,543.2576
2016-12-30,2016,12,30,Friday,52,2016-52,611.99,613.42,606.15,608.12,28200,585.14,-0.0017563939487084124,585.597857142857,544.9112
2017-01-03,2017,1,3,Tuesday,01,2017-01,613.98,617.14,605.47,610.76,28100,587.68,0.004341236478945243,585.9042857142857,546.71
2017-01-04,2017,1,4,Wednesday,01,2017-01,608.12,619.99,607.25,613.88,56900,590.68,0.005108366094515704,586.3085714285714,548.6332
2017-01-05,2017,1,5,Thursday,01,2017-01,612.75,615.9,606.02,608.9,39300,585.89,-0.008112357216922828,586.6778571428571,550.4866
2017-01-06,2017,1,6,Friday,01,2017-01,609.86,614.83,606.43,611.38,31200,588.27,0.004072945275833462,587.5378571428571,552.389
2017-01-09,2017,1,9,Monday,02,2017-02,611.38,611.38,601.62,602.75,33700,579.97,-0.014115570049592852,587.5535714285714,554.1018
2017-01-10,2017,1,10,Tuesday,02,2017-02,600.3,606.46,598.2,599.5,71300,576.84,-0.005391990080657827,586.6042857142857,555.741
2017-01-11,2017,1,11,Wednesday,02,2017-02,603.0,609.52,598.69,609.37,53000,586.34,0.016463642445720295,586.4821428571429,557.5416
2017-01-12,2017,1,12,Thursday,02,2017-02,610.65,610.65,602.33,608.78,30000,585.77,-0.000968188033129258,585.9764285714285,559.323
2017-01-13,2017,1,13,Friday,02,2017-02,610.7,612.87,607.85,609.92,36600,586.87,0.0018726092244238934,585.8192857142857,561.2054
2017-01-17,2017,1,17,Tuesday,03,2017-03,610.0,610.43,607.25,608.44,29100,585.45,-0.002426555410369957,585.455,562.8444000000001
2017-01-18,2017,1,18,Wednesday,03,2017-03,610.35,611.49,604.01,610.0,50400,586.95,0.00256392239154013,585.3264285714286,564.5346
2017-01-19,2017,1,19,Thursday,03,2017-03,610.0,610.0,603.0,609.09,36600,586.07,-0.0014917012225919013,585.5778571428572,566.1902
2017-01-20,2017,1,20,Friday,03,2017-03,607.01,608.85,603.03,603.36,25400,580.56,-0.00940753944516004,585.1771428571428,567.5794
2017-01-23,2017,1,23,Monday,04,2017-04,602.6,605.3,600.52,603.58,26400,580.77,0.0003645974987644962,584.865,568.9702
2017-01-24,2017,1,24,Tuesday,04,2017-04,604.57,609.99,600.31,609.64,51600,586.6,0.010040117381147295,584.7878571428572,570.3514
2017-01-25,2017,1,25,Wednesday,04,2017-04,610.24,614.05,610.0,611.76,36300,588.64,0.0034775236602087034,584.6421428571429,571.6546
2017-01-26,2017,1,26,Thursday,04,2017-04,610.0,617.68,610.0,613.78,51600,590.58,0.0033018521644530008,584.9771428571429,572.8656
2017-01-27,2017,1,27,Friday,04,2017-04,613.71,618.6,610.0,610.9,32700,587.81,-0.004692166122647445,584.9442857142857,573.9126
2017-01-30,2017,1,30,Monday,05,2017-05,606.41,610.75,604.51,609.58,34100,586.54,-0.00216079244700762,585.4135714285713,574.7998
2017-01-31,2017,1,31,Tuesday,05,2017-05,613.0,617.99,606.79,611.57,67000,588.46,0.0032645446640739983,586.2435714285714,575.7162000000001
2017-02-01,2017,2,1,Wednesday,05,2017-05,615.45,618.38,610.45,615.27,50900,592.02,0.0060500215323928686,586.6492857142857,576.6354
2017-02-02,2017,2,2,Thursday,05,2017-05,615.03,615.03,609.23,614.4,69100,591.18,-0.001413973210078967,587.0357142857143,577.5594
2017-02-03,2017,2,3,Friday,05,2017-05,616.8,617.6,611.65,615.92,49800,592.64,0.002473904601357324,587.4478571428572,578.5196
2017-02-06,2017,2,6,Monday,06,2017-06,616.95,618.79,613.92,615.18,48500,591.93,-0.0012014585166735259,587.9107142857143,579.4832
2017-02-07,2017,2,7,Tuesday,06,2017-06,611.63,617.0,611.63,614.77,30600,591.54,-0.0006664123926514165,588.2385714285714,580.2542
2017-02-08,2017,2,8,Wednesday,06,2017-06,614.7,615.83,612.48,614.19,37000,590.98,-0.0009434842220217288,588.5892857142857,580.9752
2017-02-09,2017,2,9,Thursday,06,2017-06,614.34,621.7,614.15,617.92,40900,594.57,0.0060729606287242,589.59,581.8894
2017-02-10,2017,2,10,Friday,06,2017-06,617.8,622.75,616.53,619.12,42900,595.72,0.0019420218502608222,590.6578571428571,582.8557999999999
2017-02-13,2017,2,13,Monday,07,2017-07,618.44,621.98,616.51,620.88,34600,597.42,0.0028427369944732384,591.4307142857142,583.8744
2017-02-14,2017,2,14,Tuesday,07,2017-07,618.6,623.6,618.6,622.32,30500,598.8,0.0023193569143133974,592.1564285714286,584.9016
2017-02-15,2017,2,15,Wednesday,07,2017-07,622.4,627.57,621.59,626.38,27100,602.71,0.006523959407833901,593.0228571428571,585.8602
2017-02-16,2017,2,16,Thursday,07,2017-07,627.0,638.88,626.3,638.47,48600,614.34,0.019301320082047546,594.9178571428572,587.0378
2017-02-17,2017,2,17,Friday,07,2017-07,636.41,636.79,631.93,636.79,26100,612.72,-0.002631301549939402,596.7878571428572,588.0942
2017-02-21,2017,2,21,Tuesday,08,2017-08,636.02,640.79,632.33,640.35,56500,616.15,0.005590566115170725,598.7657142857142,589.054
2017-02-22,2017,2,22,Wednesday,08,2017-08,643.96,645.56,635.6,643.7,50200,619.37,0.005231600320118934,600.7192857142857,589.9104
2017-02-23,2017,2,23,Thursday,08,2017-08,648.5,656.95,644.88,656.22,66300,631.42,0.01945000557755705,603.5935714285714,590.9724
2017-02-24,2017,2,24,Friday,08,2017-08,656.55,658.71,649.13,649.49,38200,624.94,-0.010255783679888997,605.9007142857143,591.8034
2017-02-27,2017,2,27,Monday,09,2017-09,646.55,650.1,645.42,647.25,39400,622.79,-0.0034487443169992638,608.1050000000001,592.5588
2017-02-28,2017,2,28,Tuesday,09,2017-09,647.25,650.8,641.91,645.8,63700,621.39,-0.0022402488803900944,610.2371428571429,593.3721999999999
2017-03-01,2017,3,1,Wednesday,09,2017-09,652.25,660.9,650.6,655.05,53500,630.29,0.014323266330207085,613.045,594.4534
2017-03-02,2017,3,2,Thursday,09,2017-09,656.91,667.19,647.75,648.65,31800,624.14,-0.009770167590126722,615.157142857143,595.3412
2017-03-03,2017,3,3,Friday,09,2017-09,647.1,647.21,642.17,645.11,35200,620.73,-0.005457542494275325,616.9435714285713,595.9532
2017-03-06,2017,3,6,Monday,10,2017-10,643.3,646.92,640.18,644.52,26700,620.16,-0.0009145490086568397,618.5678571428571,596.5953999999999
2017-03-07,2017,3,7,Tuesday,10,2017-10,644.2,644.2,638.22,640.36,38100,616.16,-0.006454550205452603,619.8078571428572,597.0616
2017-03-08,2017,3,8,Wednesday,10,2017-10,643.09,644.9,636.34,640.63,30100,616.42,0.0004217864488671452,620.7871428571427,597.6086
2017-03-09,2017,3,9,Thursday,10,2017-10,640.3,644.94,638.66,640.9,32900,616.68,0.00042150960441866836,620.9542857142858,598.1312
2017-03-10,2017,3,10,Friday,10,2017-10,642.35,645.39,640.46,642.47,34100,618.19,0.0024496047030826418,621.345,598.72
2017-03-13,2017,3,13,Monday,11,2017-11,642.27,646.11,641.0,642.6,39300,618.31,0.00020230201726412211,621.4992857142857,599.4352
2017-03-14,2017,3,14,Tuesday,11,2017-11,639.81,644.05,639.71,641.89,32500,617.63,-0.0011048845710021071,621.375,600.0644
2017-03-15,2017,3,15,Wednesday,11,2017-11,642.8,645.99,631.77,637.06,67200,612.98,-0.00752464825303234,620.0578571428571,600.6212
2017-03-16,2017,3,16,Thursday,11,2017-11,635.81,641.85,634.12,635.23,32200,611.22,-0.0028725100026057993,619.0778571428572,601.092
2017-03-17,2017,3,17,Friday,11,2017-11,635.23,636.5,628.33,630.67,336000,606.84,-0.007178546164658406,617.9385714285714,601.4151999999999
2017-03-20,2017,3,20,Monday,12,2017-12,632.89,635.01,629.18,633.23,32000,609.3,0.004059182514959181,617.0749999999999,601.8834
2017-03-21,2017,3,21,Tuesday,12,2017-12,634.78,638.53,620.72,623.21,64100,599.66,-0.015823589362214063,614.8871428571429,602.1112
2017-03-22,2017,3,22,Wednesday,12,2017-12,622.1,626.25,613.79,620.38,50600,596.93,-0.004541063519824529,612.9435714285713,602.4504
2017-03-23,2017,3,23,Thursday,12,2017-12,620.99,628.5,619.5,621.19,50200,597.71,0.0013057024740659173,611.2992857142856,602.8678
2017-03-24,2017,3,24,Friday,12,2017-12,622.95,623.3,612.64,614.33,50100,591.11,-0.011043357126650166,609.2242857142857,602.9632
2017-03-27,2017,3,27,Monday,13,2017-13,610.15,621.73,603.29,618.36,57800,594.99,0.006559970940026805,607.7121428571428,603.1475999999999
2017-03-28,2017,3,28,Tuesday,13,2017-13,615.5,640.31,613.89,620.52,102900,597.07,0.0034931107694229357,606.3299999999999,603.3516
2017-03-29,2017,3,29,Wednesday,13,2017-13,620.5,620.5,613.0,613.02,42200,589.85,-0.012086523293966311,604.4135714285713,603.4396
2017-03-30,2017,3,30,Thursday,13,2017-13,612.44,618.73,609.91,616.24,48100,592.95,0.005252609955890497,602.6107142857143,603.5596
2017-03-31,2017,3,31,Friday,13,2017-13,615.25,618.73,610.7,614.66,38300,591.43,-0.0025639969901933846,600.6907142857143,603.6668
2017-04-03,2017,4,3,Monday,14,2017-14,615.49,615.49,606.35,609.63,45000,586.59,-0.008183280889238254,598.4735714285715,603.7873999999999
2017-04-04,2017,4,4,Tuesday,14,2017-14,608.0,621.35,605.15,617.45,43600,594.12,0.01282736282093766,597.1264285714286,604.0544
2017-04-05,2017,4,5,Wednesday,14,2017-14,619.63,619.63,605.47,612.2,54900,589.06,-0.008502684152482232,595.5435714285715,604.1036
2017-04-06,2017,4,6,Thursday,14,2017-14,610.12,614.44,606.25,611.63,47800,588.52,-0.0009310739989348837,594.2349999999999,604.1012
2017-04-07,2017,4,7,Friday,14,2017-14,609.66,615.54,605.48,611.73,51600,588.61,0.00016344759938413667,592.7571428571429,604.0618
2017-04-10,2017,4,10,Monday,15,2017-15,609.01,615.42,605.7,612.81,22400,589.65,0.001765484803205375,592.0421428571428,604.0986
2017-04-11,2017,4,11,Tuesday,15,2017-15,612.81,616.87,608.42,615.57,32100,592.31,0.004503854531843876,591.7121428571428,604.214
2017-04-12,2017,4,12,Wednesday,15,2017-15,615.55,615.55,605.26,607.4,27800,584.45,-0.013272196470303421,590.765,604.1338
2017-04-13,2017,4,13,Thursday,15,2017-15,606.87,608.23,598.75,598.75,31900,576.12,-0.0142409589256971,589.6942857142858,603.8158
2017-04-17,2017,4,17,Monday,16,2017-16,600.29,611.3,599.14,609.66,25100,586.62,0.018221172508132044,589.0964285714286,603.7246
2017-04-18,2017,4,18,Tuesday,16,2017-16,606.9,611.12,605.61,608.62,32500,585.62,-0.001705826456010584,588.2785714285714,603.5842
2017-04-19,2017,4,19,Wednesday,16,2017-16,607.01,612.94,604.45,607.52,27000,584.56,-0.0018073365293760357,587.9007142857142,603.4368
2017-04-20,2017,4,20,Thursday,16,2017-16,609.0,613.27,606.23,610.59,21000,587.51,0.005053333139823035,587.5121428571429,603.3562000000001
2017-04-21,2017,4,21,Friday,16,2017-16,610.0,614.75,601.22,603.14,35800,580.35,-0.012201326035060411,586.7207142857143,603.1436
2017-04-24,2017,4,24,Monday,17,2017-17,608.39,616.29,603.86,611.39,37600,588.28,0.01367844464957324,586.8414285714287,603.0178
2017-04-25,2017,4,25,Tuesday,17,2017-17,614.4,615.79,612.26,613.1,20600,589.93,0.0027968187004323575,586.5421428571428,602.902
2017-04-26,2017,4,26,Wednesday,17,2017-17,613.09,623.8,612.99,614.55,40700,591.32,0.0023650320814185832,586.7035714285714,602.78
2017-04-27,2017,4,27,Thursday,17,2017-17,615.31,619.85,610.39,616.37,22500,593.08,0.0029615203627233466,587.0292857142857,602.6655999999999
2017-04-28,2017,4,28,Friday,17,2017-17,613.35,618.0,609.32,610.7,44200,587.62,-0.009198968525029327,586.9585714285714,602.3638
2017-05-01,2017,5,1,Monday,18,2017-18,613.75,615.86,607.44,612.42,18900,589.28,0.0028163899666093783,586.9321428571428,601.8626
2017-05-02,2017,5,2,Tuesday,18,2017-18,610.1,614.35,606.77,608.99,18200,585.98,-0.005600698852205266,586.4799999999999,601.3278
2017-05-03,2017,5,3,Wednesday,18,2017-18,608.35,614.91,605.9,614.26,28700,591.05,0.008653716454622984,586.9514285714286,600.8258000000001
2017-05-04,2017,5,4,Thursday,18,2017-18,616.96,617.22,611.38,613.55,34300,590.36,-0.0011559635907611998,587.9685714285714,600.2456
2017-05-05,2017,5,5,Friday,18,2017-18,609.0,609.0,590.16,591.29,50800,568.94,-0.036280685183626704,586.7057142857144,598.996
2017-05-08,2017,5,8,Monday,19,2017-19,591.6,596.68,579.91,587.97,52700,565.75,-0.005614822470489722,585.2864285714286,597.8122
2017-05-09,2017,5,9,Tuesday,19,2017-19,587.01,591.17,575.39,578.21,40100,556.36,-0.016599314851986735,583.2721428571429,596.4836
2017-05-10,2017,5,10,Wednesday,19,2017-19,579.78,591.62,578.28,579.18,49400,557.29,0.0016774954403959708,581.1135714285714,595.2016
2017-05-11,2017,5,11,Thursday,19,2017-19,577.6,580.25,570.63,575.96,75700,554.19,-0.005559616352191599,579.245,593.6795999999999
2017-05-12,2017,5,12,Friday,19,2017-19,573.88,577.8,569.9,571.13,41900,549.55,-0.00838599266974549,576.4785714285714,592.1878
2017-05-15,2017,5,15,Monday,20,2017-20,573.39,575.33,568.47,569.69,46600,548.16,-0.0025212802786036548,573.495,590.7364
2017-05-16,2017,5,16,Tuesday,20,2017-20,570.4,571.17,568.1,568.93,37100,547.43,-0.001334141255963428,570.36,589.2818
2017-05-17,2017,5,17,Wednesday,20,2017-20,568.93,568.93,559.72,561.99,72500,540.75,-0.01219835800254121,566.6221428571428,587.7736
2017-05-18,2017,5,18,Thursday,20,2017-20,560.15,569.45,560.0,566.47,62200,545.06,0.00797163053965444,563.5821428571428,586.3464
2017-05-19,2017,5,19,Friday,20,2017-20,569.8,574.82,566.5,571.35,54400,549.76,0.008614833957314216,560.7592857142857,585.0079999999999
2017-05-22,2017,5,22,Monday,21,2017-21,571.56,577.54,571.56,574.02,46500,552.33,0.004673247382351864,558.3557142857143,583.6908
2017-05-23,2017,5,23,Tuesday,21,2017-21,574.3,578.0,571.4,577.0,22800,555.19,0.005191329293250835,555.7942857142857,582.4284
2017-05-24,2017,5,24,Wednesday,21,2017-21,577.02,580.13,575.7,579.52,33400,557.62,0.004367491038662186,553.4557142857142,581.2282
2017-05-25,2017,5,25,Thursday,21,2017-21,581.29,589.04,580.98,588.15,37700,565.92,0.014891704555131557,553.24,580.2869999999999
2017-05-26,2017,5,26,Friday,21,2017-21,587.0,588.87,585.46,588.44,50600,566.2,0.0004929855522122217,553.2721428571429,579.3866
2017-05-30,2017,5,30,Tuesday,22,2017-22,584.0,589.04,583.76,586.6,48300,564.43,-0.003126991559882386,553.8485714285714,578.5384
2017-05-31,2017,5,31,Wednesday,22,2017-22,587.25,589.42,578.41,587.34,60200,565.14,0.0012616191806773536,554.4092857142857,577.6551999999999
2017-06-01,2017,6,1,Thursday,22,2017-22,588.01,598.5,586.54,597.87,42200,575.28,0.017928231562038155,555.9157142857142,577.1676
2017-06-02,2017,6,2,Friday,22,2017-22,597.2,600.13,591.62,597.47,48900,574.89,-0.0006690496121612988,557.7257142857143,576.7267999999999
2017-06-05,2017,6,5,Monday,23,2017-23,594.5,597.55,590.0,590.49,41100,568.17,-0.011682551573393485,559.155,576.136
2017-06-06,2017,6,6,Tuesday,23,2017-23,587.85,589.0,582.23,583.25,46600,561.21,-0.012260975064255275,560.1392857142857,575.538
2017-06-07,2017,6,7,Wednesday,23,2017-23,584.55,586.45,582.32,585.26,34800,563.14,0.0034461761061570506,561.7385714285714,574.901
2017-06-08,2017,6,8,Thursday,23,2017-23,582.5,595.01,582.5,588.56,41400,566.32,0.005638531380642409,563.2571428571429,574.286
2017-06-09,2017,6,9,Friday,23,2017-23,590.9,594.0,587.05,591.43,32600,569.08,0.004876305970551442,564.6371428571429,573.8706
2017-06-12,2017,6,12,Monday,24,2017-24,590.15,601.02,589.22,600.24,63000,577.56,0.014895989128878462,566.4392857142857,573.5628
2017-06-13,2017,6,13,Tuesday,24,2017-24,602.95,603.18,595.28,596.34,36700,573.8,-0.006497319150447156,567.7685714285715,573.2102
2017-06-14,2017,6,14,Wednesday,24,2017-24,595.58,600.28,595.0,599.04,32200,576.4,0.004527511942637119,569.1099999999999,573.0064
2017-06-15,2017,6,15,Thursday,24,2017-24,597.4,601.64,597.4,597.66,36100,575.07,-0.002303638997796842,569.7635714285715,572.6253999999999
2017-06-16,2017,6,16,Friday,24,2017-24,596.73,608.1,595.92,607.66,102800,584.7,0.016731905830174698,571.0849999999999,572.5382
2017-06-19,2017,6,19,Monday,25,2017-25,609.12,609.49,597.01,598.22,43900,575.61,-0.015534914804272049,571.8835714285714,572.28
2017-06-20,2017,6,20,Tuesday,25,2017-25,596.3,598.06,591.79,593.87,35000,571.43,-0.007271577850852529,572.3328571428572,571.9364
2017-06-21,2017,6,21,Wednesday,25,2017-25,596.25,596.25,587.19,587.19,24900,565.0,-0.011248256428929349,571.5985714285714,571.4434
2017-06-22,2017,6,22,Thursday,25,2017-25,587.25,590.9,581.02,582.29,41300,560.28,-0.008344872421151561,570.555,570.8027999999999
2017-06-23,2017,6,23,Friday,25,2017-25,582.85,585.46,580.05,584.39,74300,562.3,0.0036065472334916304,570.1357142857142,570.3598
2017-06-26,2017,6,26,Monday,26,2017-26,584.04,591.79,580.7,584.43,38500,562.34,6.838311171586398e-05,570.2164285714285,570.0842
2017-06-27,2017,6,27,Tuesday,26,2017-26,584.7,589.15,582.8,587.6,30800,565.39,0.005424038015805488,570.3771428571429,569.6596
2017-06-28,2017,6,28,Wednesday,26,2017-26,589.87,597.19,588.02,595.15,37800,572.66,0.012849054964130469,570.83,569.4004
2017-06-29,2017,6,29,Thursday,26,2017-26,596.25,598.47,592.09,597.05,34700,574.49,0.003192349616000456,571.2164285714285,569.1990000000001
2017-06-30,2017,6,30,Friday,26,2017-26,598.29,598.29,588.96,594.8,33300,572.32,-0.0037685461800693876,570.8421428571429,568.8951999999999
2017-07-03,2017,7,3,Monday,27,2017-27,597.0,612.48,594.29,601.48,27800,578.75,0.011230562897465601,571.1957142857143,568.8632
2017-07-05,2017,7,5,Wednesday,27,2017-27,603.07,603.07,594.29,596.35,39900,573.81,-0.008528804436091941,571.0107142857144,568.5738
2017-07-06,2017,7,6,Thursday,27,2017-27,596.21,596.21,588.06,588.6,38600,566.36,-0.012995795922031594,570.3885714285714,568.1024
2017-07-07,2017,7,7,Friday,27,2017-27,590.12,596.05,588.11,595.55,26600,573.04,0.011807737114418737,569.5557142857143,567.7368
2017-07-10,2017,7,10,Monday,28,2017-28,595.64,597.58,594.26,595.05,31700,572.56,-0.0008395166292884948,569.3378571428572,567.3264
2017-07-11,2017,7,11,Tuesday,28,2017-28,594.5,598.4,592.21,596.5,53400,573.96,0.0024366651479705848,569.5185714285715,567.0532
2017-07-12,2017,7,12,Wednesday,28,2017-28,599.27,603.45,595.93,599.99,43200,577.32,0.005850881013795384,570.3985714285715,566.814
